               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,            0.043223,           0.0065853,          8.3022e-05,             0.74479,             0.24882,             0.23321,            0.073677,            0.020448,           0.0031837,          1.4718e-05,            0.006832,            0.006832,            0.006832
                 130,            0.042705,           0.0065662,          7.7036e-05,             0.74358,             0.24891,             0.23318,            0.073722,            0.020444,            0.003185,          1.4714e-05,           0.0068073,           0.0068073,           0.0068073
                 131,            0.042969,           0.0066306,          7.4844e-05,             0.74342,             0.24843,             0.23274,            0.073344,            0.020436,           0.0031848,          1.4694e-05,           0.0067825,           0.0067825,           0.0067825
                 132,            0.042541,           0.0065424,          7.6489e-05,             0.74361,             0.24843,             0.23275,             0.07347,            0.020436,           0.0031846,          1.4621e-05,           0.0067577,           0.0067577,           0.0067577
                 133,            0.042887,           0.0066349,          7.6109e-05,             0.74386,             0.24791,              0.2329,            0.073972,            0.020439,            0.003184,          1.4621e-05,            0.006733,            0.006733,            0.006733
                 134,            0.042663,           0.0066669,          7.3009e-05,             0.74305,             0.24843,             0.23205,            0.073386,            0.020432,           0.0031838,          1.4616e-05,           0.0067082,           0.0067082,           0.0067082
                 135,             0.04268,           0.0066322,          7.6356e-05,             0.74028,             0.25209,             0.23147,            0.073588,             0.02043,           0.0031835,          1.4609e-05,           0.0066835,           0.0066835,           0.0066835
                 136,            0.042129,           0.0066093,          7.5046e-05,             0.74017,             0.25209,             0.23206,            0.073396,            0.020435,           0.0031829,          1.4582e-05,           0.0066587,           0.0066587,           0.0066587
                 137,            0.042646,           0.0066021,           7.536e-05,             0.73944,              0.2528,             0.23183,            0.073299,            0.020424,            0.003181,          1.4575e-05,            0.006634,            0.006634,            0.006634
                 138,            0.042785,           0.0064906,          8.3222e-05,             0.73959,             0.25105,             0.23132,            0.073458,            0.020428,           0.0031807,          1.4565e-05,           0.0066092,           0.0066092,           0.0066092
                 139,            0.042796,           0.0065752,          0.00012818,             0.73904,             0.25418,             0.23195,            0.073423,            0.020424,           0.0031803,          1.4533e-05,           0.0065845,           0.0065845,           0.0065845
                 140,            0.042497,            0.006585,           0.0001035,             0.73946,             0.25471,             0.23191,            0.073343,            0.020421,           0.0031794,          1.4439e-05,           0.0065598,           0.0065598,           0.0065598
                 141,            0.042414,           0.0067091,          0.00014256,             0.73791,             0.25366,             0.23092,            0.073489,            0.020428,           0.0031804,          1.4427e-05,            0.006535,            0.006535,            0.006535
                 142,            0.042265,           0.0066818,          7.4711e-05,             0.73888,             0.25407,             0.23156,            0.073416,            0.020429,           0.0031809,          1.4405e-05,           0.0065102,           0.0065102,           0.0065102
