               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 122,            0.043774,            0.020037,            0.014358,             0.22794,             0.25677,             0.20012,             0.06764,            0.050347,             0.01126,            0.031422,           0.0076042,           0.0076042,           0.0076042
                 123,            0.043907,            0.020073,            0.013837,             0.24637,             0.24164,             0.19562,            0.066752,            0.050343,            0.011236,            0.032193,           0.0075844,           0.0075844,           0.0075844
                 124,            0.043416,            0.020061,            0.013658,             0.24664,             0.23997,             0.19414,            0.068064,            0.050267,            0.011282,            0.031572,           0.0075646,           0.0075646,           0.0075646
                 125,             0.04369,            0.020243,            0.013528,             0.24061,             0.22602,             0.19515,            0.067535,            0.050228,            0.011315,            0.032242,           0.0075448,           0.0075448,           0.0075448
                 126,            0.043592,            0.019955,            0.014063,             0.23918,              0.2515,             0.19276,              0.0668,            0.050317,             0.01126,            0.032181,            0.007525,            0.007525,            0.007525
                 127,            0.043798,            0.019769,             0.01333,             0.26146,             0.24265,             0.19048,            0.067202,            0.050427,            0.011236,            0.032474,           0.0075052,           0.0075052,           0.0075052
                 128,            0.043524,              0.0197,            0.013621,             0.26133,             0.23504,             0.19454,            0.067448,            0.050427,            0.011219,            0.032179,           0.0074854,           0.0074854,           0.0074854
                 129,            0.043145,             0.01978,            0.013873,             0.27456,             0.25059,               0.195,            0.067229,            0.050678,            0.011242,            0.032203,           0.0074656,           0.0074656,           0.0074656
                 130,             0.04326,            0.019672,            0.013295,             0.26955,             0.22824,             0.19507,            0.066278,            0.051043,             0.01132,            0.032657,           0.0074458,           0.0074458,           0.0074458
                 131,            0.043461,            0.019856,            0.013401,             0.24807,             0.23836,             0.19135,            0.065673,            0.050813,            0.011253,            0.032046,            0.007426,            0.007426,            0.007426
                 132,              0.0433,            0.020112,            0.013365,             0.24414,             0.22982,             0.18847,            0.065546,            0.050501,            0.011268,            0.032605,           0.0074062,           0.0074062,           0.0074062
                 133,            0.043488,            0.019817,            0.012993,             0.25211,             0.23545,             0.19112,            0.067227,             0.05053,            0.011262,            0.032222,           0.0073864,           0.0073864,           0.0073864
                 134,             0.04292,            0.019437,            0.012203,              0.2745,             0.23777,             0.19522,            0.069549,            0.050967,            0.011203,            0.032583,           0.0073666,           0.0073666,           0.0073666
                 135,            0.042675,            0.019666,            0.013097,             0.28075,             0.24681,              0.1922,            0.068312,            0.051117,            0.011216,             0.03277,           0.0073468,           0.0073468,           0.0073468
                 136,            0.043234,            0.019496,            0.013028,             0.21275,             0.26824,             0.19597,             0.06903,            0.051037,            0.011208,            0.032136,            0.007327,            0.007327,            0.007327
                 137,            0.042594,            0.019104,             0.01287,             0.22948,             0.26341,              0.1944,            0.067435,            0.051048,            0.011237,            0.032032,           0.0073072,           0.0073072,           0.0073072
                 138,            0.042903,            0.019729,            0.012907,             0.20956,             0.24798,             0.18847,            0.065984,            0.050924,            0.011267,            0.031982,           0.0072874,           0.0072874,           0.0072874
                 139,            0.042618,            0.019649,            0.012618,             0.25129,             0.24874,             0.19552,            0.067413,            0.050885,            0.011286,            0.032357,           0.0072676,           0.0072676,           0.0072676
                 140,            0.042744,            0.019555,            0.012211,             0.24948,             0.25413,              0.1967,            0.068272,            0.050993,            0.011305,            0.032273,           0.0072478,           0.0072478,           0.0072478
                 141,              0.0429,            0.019517,            0.012139,             0.23997,             0.24925,             0.19577,             0.06716,            0.051032,            0.011297,            0.032484,            0.007228,            0.007228,            0.007228
                 142,            0.042906,            0.019524,            0.012456,             0.25754,             0.25672,             0.19927,            0.067777,            0.050943,            0.011281,            0.032816,           0.0072082,           0.0072082,           0.0072082
                 143,            0.042631,            0.019286,            0.012096,             0.23376,             0.27658,             0.19807,            0.068019,            0.050786,            0.011295,            0.033295,           0.0071884,           0.0071884,           0.0071884
                 144,            0.042534,            0.019294,            0.012017,             0.25474,             0.24882,             0.19568,            0.068368,            0.050796,              0.0113,            0.033582,           0.0071686,           0.0071686,           0.0071686
                 145,            0.042917,            0.019292,            0.012003,             0.25285,             0.23073,             0.19424,            0.067717,            0.050987,            0.011314,            0.033794,           0.0071488,           0.0071488,           0.0071488
                 146,            0.042755,             0.01949,            0.012198,             0.24318,             0.25435,             0.19184,            0.067841,            0.050874,              0.0113,            0.033362,            0.007129,            0.007129,            0.007129
                 147,            0.042823,            0.019674,            0.011947,             0.22206,             0.25643,             0.18847,            0.066504,            0.050884,            0.011323,            0.032976,           0.0071092,           0.0071092,           0.0071092
