               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.045617,            0.020125,            0.015266,             0.44606,             0.12246,             0.11525,            0.038067,            0.040427,           0.0089831,            0.028178,            0.008119,            0.008119,            0.008119
                  78,            0.046061,            0.020157,            0.015646,             0.37969,              0.1667,             0.11708,            0.038494,            0.041214,           0.0091778,            0.022676,           0.0080942,           0.0080942,           0.0080942
                  79,             0.04559,            0.020078,            0.015126,             0.39873,             0.18644,             0.13071,            0.042539,            0.040513,           0.0090023,            0.022102,           0.0080695,           0.0080695,           0.0080695
                  80,            0.045213,            0.020018,            0.015185,             0.39999,             0.14819,             0.10937,            0.034254,            0.041357,           0.0095485,            0.025618,           0.0080447,           0.0080447,           0.0080447
                  81,            0.045252,            0.019604,            0.014811,             0.40677,             0.16188,             0.11256,            0.033552,            0.041095,           0.0091709,            0.026559,             0.00802,             0.00802,             0.00802
                  82,            0.045173,            0.020255,            0.015459,             0.49375,             0.15969,             0.12939,            0.039934,            0.041712,            0.009012,             0.02338,           0.0079953,           0.0079953,           0.0079953
                  83,            0.044953,            0.019786,            0.014304,             0.41128,             0.16752,             0.12794,            0.042242,            0.040795,           0.0095854,            0.025726,           0.0079705,           0.0079705,           0.0079705
                  84,            0.044777,            0.019653,            0.014039,             0.40531,              0.1434,             0.10913,            0.035031,            0.041366,           0.0094414,            0.027592,           0.0079457,           0.0079457,           0.0079457
                  85,            0.044777,            0.019735,            0.013296,              0.3858,             0.13031,             0.10622,            0.030245,            0.041482,           0.0090127,            0.028047,            0.007921,            0.007921,            0.007921
                  86,            0.044956,            0.019737,            0.013622,             0.43295,             0.15325,              0.1259,             0.04003,            0.040552,            0.009397,             0.02419,           0.0078963,           0.0078963,           0.0078963
                  87,            0.044482,            0.019767,            0.013288,             0.40045,             0.16312,             0.12659,            0.043912,            0.040759,           0.0093027,            0.028856,           0.0078715,           0.0078715,           0.0078715
                  88,            0.044852,            0.019663,            0.013787,             0.39518,             0.14664,             0.11924,            0.035773,            0.041603,           0.0092149,            0.029469,           0.0078467,           0.0078467,           0.0078467
                  89,              0.0444,            0.019539,            0.012862,             0.38604,             0.14664,              0.1188,            0.036675,            0.040686,           0.0089983,            0.027504,            0.007822,            0.007822,            0.007822
                  90,             0.04466,             0.01997,            0.013288,             0.47762,             0.15277,             0.13264,            0.041325,            0.040356,           0.0091491,            0.029265,           0.0077973,           0.0077973,           0.0077973
                  91,            0.044623,            0.019614,            0.013302,             0.42822,             0.15238,             0.13358,            0.043055,            0.040198,           0.0092896,            0.026924,           0.0077725,           0.0077725,           0.0077725
                  92,            0.044368,             0.01978,            0.013246,             0.41056,             0.16591,             0.12563,            0.041983,            0.041046,           0.0092382,            0.026518,           0.0077478,           0.0077478,           0.0077478
                  93,            0.044305,            0.020042,            0.012796,             0.47056,             0.15903,             0.12918,            0.044139,            0.040674,           0.0089496,             0.02576,            0.007723,            0.007723,            0.007723
                  94,            0.044351,            0.019616,            0.012833,             0.39421,             0.14584,             0.11307,            0.034723,            0.040981,           0.0089267,            0.026749,           0.0076983,           0.0076983,           0.0076983
                  95,            0.044048,            0.019549,             0.01308,             0.43751,              0.1521,             0.13148,            0.042363,            0.040785,           0.0090576,              0.0286,           0.0076735,           0.0076735,           0.0076735
                  96,            0.043956,            0.019421,            0.013139,             0.47656,             0.14231,             0.12825,            0.043289,            0.041226,           0.0091135,            0.026613,           0.0076488,           0.0076488,           0.0076488
                  97,            0.044204,            0.019295,            0.013318,             0.42195,             0.16153,             0.12196,            0.041825,             0.04217,           0.0088465,            0.026099,            0.007624,            0.007624,            0.007624
                  98,            0.043883,            0.019599,            0.012402,              0.4113,             0.16868,              0.1295,            0.042437,            0.040509,           0.0089642,            0.028036,           0.0075993,           0.0075993,           0.0075993
                  99,             0.04365,            0.019869,            0.012293,              0.4257,             0.15926,             0.12098,             0.04059,            0.040847,           0.0089888,            0.028386,           0.0075745,           0.0075745,           0.0075745
                 100,            0.043286,            0.019457,            0.012142,             0.39457,             0.13782,             0.10199,            0.031426,            0.041042,           0.0092012,            0.026041,           0.0075498,           0.0075498,           0.0075498
                 101,            0.043788,            0.019481,             0.01249,             0.44746,             0.17148,             0.14097,            0.046463,            0.041342,           0.0090941,            0.026086,            0.007525,            0.007525,            0.007525
                 102,            0.043636,            0.019471,            0.011996,             0.46106,             0.15434,             0.13042,            0.041984,            0.041286,           0.0091462,            0.024077,           0.0075003,           0.0075003,           0.0075003
                 103,            0.043027,            0.019697,            0.011483,             0.48071,             0.15166,             0.13264,            0.042054,            0.040555,           0.0095074,            0.029472,           0.0074755,           0.0074755,           0.0074755
                 104,             0.04344,            0.019319,             0.01217,             0.43506,             0.17237,             0.12506,            0.039559,            0.040779,           0.0092974,            0.030267,           0.0074507,           0.0074507,           0.0074507
                 105,            0.043644,            0.019201,            0.011375,             0.41077,             0.16072,             0.12259,             0.04034,            0.041345,           0.0090906,            0.026863,            0.007426,            0.007426,            0.007426
                 106,            0.042772,            0.019307,            0.011757,             0.41855,             0.19035,             0.12564,            0.040439,            0.040773,           0.0090631,            0.026469,           0.0074013,           0.0074013,           0.0074013
                 107,            0.043091,            0.019378,            0.011779,             0.42292,             0.18015,             0.13493,            0.047072,            0.040737,           0.0088058,            0.027687,           0.0073765,           0.0073765,           0.0073765
                 108,            0.042456,            0.019389,            0.010931,             0.42815,             0.15023,              0.1284,            0.041091,            0.040035,           0.0089887,            0.032794,           0.0073517,           0.0073517,           0.0073517
                 109,            0.042853,            0.019278,            0.011349,             0.42819,             0.15933,             0.12777,            0.041595,            0.041663,           0.0089324,            0.031767,            0.007327,            0.007327,            0.007327
                 110,            0.042866,            0.019414,            0.010815,             0.39749,             0.14646,             0.10834,            0.035695,            0.041366,           0.0092794,            0.032381,           0.0073023,           0.0073023,           0.0073023
                 111,            0.043289,            0.019303,            0.010843,             0.40026,             0.16349,             0.12492,             0.04067,            0.040908,           0.0092436,            0.023116,           0.0072775,           0.0072775,           0.0072775
                 112,            0.042601,            0.019463,            0.010838,             0.40725,             0.16948,             0.11935,            0.039897,            0.041322,           0.0090113,            0.030148,           0.0072527,           0.0072527,           0.0072527
