               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,              0.0442,           0.0065801,                   0,             0.45603,             0.53033,             0.46822,             0.14519,            0.011808,           0.0031932,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,            0.043715,           0.0067464,                   0,             0.45151,             0.53243,             0.46517,             0.14442,            0.011809,           0.0031935,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.043677,           0.0066587,                   0,             0.45447,             0.52615,             0.46537,             0.14419,            0.011804,           0.0031931,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,            0.044036,           0.0068081,                   0,             0.45644,             0.53033,             0.46837,             0.14459,            0.011797,           0.0031925,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.043601,           0.0066998,                   0,             0.44874,             0.53303,              0.4671,             0.14492,             0.01179,            0.003193,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.043655,           0.0066616,                   0,             0.46378,             0.52092,             0.46772,             0.14418,            0.011793,           0.0031924,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.044003,           0.0066048,                   0,             0.46192,             0.51883,             0.46292,             0.14343,            0.011784,            0.003192,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,            0.043309,           0.0067557,                   0,              0.4668,             0.51987,             0.46237,             0.14354,            0.011779,           0.0031911,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,             0.04415,           0.0066824,                   0,             0.46656,             0.52092,             0.46357,             0.14425,            0.011769,           0.0031923,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.043235,           0.0066896,                   0,             0.46619,             0.52406,             0.46257,             0.14457,            0.011761,           0.0031921,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.043617,           0.0067317,                   0,             0.46538,              0.5251,             0.46218,             0.14497,            0.011756,            0.003194,                   0,           0.0073864,           0.0073864,           0.0073864
