               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.044341,            0.020096,            0.013781,              0.4398,             0.16377,             0.12526,            0.043303,            0.051788,            0.013128,            0.028526,           0.0075498,           0.0075498,           0.0075498
                 101,            0.043912,            0.019729,            0.013444,             0.41444,              0.1187,             0.10154,            0.033365,            0.054865,            0.014288,            0.038238,            0.007525,            0.007525,            0.007525
                 102,             0.04416,            0.019493,            0.013082,               0.407,             0.15026,              0.1154,            0.038321,            0.051892,            0.013251,            0.031208,           0.0075003,           0.0075003,           0.0075003
                 103,            0.043412,            0.020163,             0.01316,             0.43455,             0.16969,             0.13276,            0.046344,            0.052325,            0.013811,            0.030085,           0.0074755,           0.0074755,           0.0074755
                 104,            0.043413,             0.01972,            0.013302,              0.3946,             0.13823,             0.11025,            0.035751,            0.053178,            0.014269,            0.030403,           0.0074507,           0.0074507,           0.0074507
                 105,            0.044024,            0.019677,            0.012992,             0.39129,             0.16442,             0.11173,            0.036471,            0.052797,            0.012918,            0.030249,            0.007426,            0.007426,            0.007426
                 106,            0.043597,            0.019578,             0.01333,             0.43846,             0.15898,             0.12624,            0.040435,            0.052932,            0.013312,            0.029851,           0.0074013,           0.0074013,           0.0074013
                 107,             0.04369,            0.019573,            0.012749,             0.40771,             0.15746,             0.12877,            0.045726,            0.052759,            0.013158,            0.031904,           0.0073765,           0.0073765,           0.0073765
                 108,            0.043392,            0.019485,            0.012859,             0.41069,              0.1743,             0.12926,             0.04573,            0.052414,            0.013036,            0.033257,           0.0073517,           0.0073517,           0.0073517
                 109,            0.043141,            0.019332,             0.01292,             0.38703,             0.15515,             0.11608,             0.03979,            0.051561,            0.013471,            0.031375,            0.007327,            0.007327,            0.007327
